timestamp,formatted_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll_w,pitch_w,yaw_w,rssi,pose 
81985616,01-01 16:46:25:616,0.151367,-0.0874023,1.01953,-44.0625,56.6875,-175.312,8,9,16,-53,unknown
81985654,01-01 16:46:25:654,0.0234375,-0.14502,1.04248,-41.625,53.875,-173.312,8,9,16,-53,unknown
81985714,01-01 16:46:25:714,0.0605469,-0.213867,1.02539,-29.4375,52.875,-166.312,8,9,15,-53,unknown
81985752,01-01 16:46:25:752,-0.00244141,-0.212402,1,-11.3125,46.875,-159.75,8,9,15,-53,unknown
81985811,01-01 16:46:25:811,-0.0205078,-0.283203,1.02051,-2.3125,40.375,-156.062,8,9,15,-53,unknown
81985871,01-01 16:46:25:871,-0.0644531,-0.329102,1.02051,-2.8125,45.625,-149.625,8,9,14,-53,unknown
81985915,01-01 16:46:25:915,-0.0791016,-0.331055,1,-0.375,46.625,-148.938,8,9,14,-53,unknown
81985975,01-01 16:46:25:975,-0.125977,-0.429199,0.977539,-7.0625,45.6875,-139.188,8,9,13,-53,unknown
81986014,01-01 16:46:26:14,-0.15625,-0.455078,0.91748,-1.75,39.75,-131,8,10,13,-53,unknown
81986074,01-01 16:46:26:74,-0.177246,-0.546387,0.866699,-10.875,34,-107.375,8,10,13,-53,unknown
81986111,01-01 16:46:26:111,-0.197754,-0.549316,0.84375,-8,31.5625,-86.25,8,10,12,-53,unknown
81986171,01-01 16:46:26:171,-0.291504,-0.601074,0.876465,-8.75,19.8125,-55.3125,7,10,12,-53,unknown
81986231,01-01 16:46:26:231,-0.308105,-0.614258,0.884766,7.375,-2.375,-10,7,10,12,-53,unknown
81986276,01-01 16:46:26:276,-0.289062,-0.640137,0.84375,7.9375,-14.0625,19.0625,7,10,12,-53,unknown
81986336,01-01 16:46:26:336,-0.272461,-0.622559,0.849121,8.125,-22.25,65.6875,7,10,12,-53,unknown
81986381,01-01 16:46:26:381,-0.260254,-0.571289,0.880371,5.4375,-27.125,93.25,7,10,12,-53,unknown
81986434,01-01 16:46:26:434,-0.238281,-0.541016,0.900879,-4.5,-36,131.875,7,10,13,-53,unknown
81986478,01-01 16:46:26:478,-0.233398,-0.52002,0.934082,-9.25,-44,154,7,10,13,-53,unknown
81986538,01-01 16:46:26:538,-0.210449,-0.525879,0.957031,-2.25,-55,185.312,8,10,14,-53,unknown
81986576,01-01 16:46:26:576,-0.0859375,-0.463867,0.960449,-2.375,-61.8125,197.188,8,10,14,-53,unknown
81986636,01-01 16:46:26:636,-0.0859375,-0.401855,1.02539,-0.4375,-68.0625,216.25,8,10,15,-53,unknown
81986674,01-01 16:46:26:674,0.0419922,-0.350098,0.981445,0.625,-68.4375,217,8,10,15,-53,unknown
81986741,01-01 16:46:26:741,0.0869141,-0.25293,0.993652,1.5625,-65.0625,218.062,8,10,16,-53,unknown
81986794,01-01 16:46:26:794,0.149902,-0.208008,1.02832,-8.8125,-54.9375,199.75,8,9,17,-53,unknown
81986837,01-01 16:46:26:837,0.220703,-0.153809,1.03223,-5.9375,-47.9375,179.5,8,9,17,-53,unknown
81986898,01-01 16:46:26:898,0.208496,-0.140137,1.06104,-8.625,-39.6875,154.625,8,9,17,-53,unknown
81986936,01-01 16:46:26:936,0.211426,-0.115723,1.06592,1.75,-34.1875,131.375,8,9,0,-53,unknown
81986996,01-01 16:46:26:996,0.205078,-0.0610352,1.05518,0.5625,-27.5625,85.4375,8,9,0,-53,unknown
81987033,01-01 16:46:27:33,0.20752,-0.0283203,1.02881,-4.0625,-20.875,51.8125,8,9,0,-53,unknown
81987093,01-01 16:46:27:93,0.167969,-0.00537109,1.0415,-8.0625,-9.3125,-2.3125,8,8,0,-53,unknown
81987139,01-01 16:46:27:139,0.166992,-0.0507812,1.07422,-7.5625,1.3125,-35.9375,8,8,0,-53,unknown
81987199,01-01 16:46:27:199,0.11084,-0.0698242,1.09668,4.75,12.5,-68.5625,8,8,0,-53,unknown
81987236,01-01 16:46:27:236,0.0898438,-0.0722656,1.12158,9.625,21.6875,-91.5625,8,8,0,-53,unknown
81987296,01-01 16:46:27:296,0.12793,-0.0493164,1.11035,19,32.4375,-114.25,8,9,17,-53,unknown
81987340,01-01 16:46:27:340,0.0913086,-0.0234375,1.0752,17.125,31.375,-132.188,8,9,17,-53,unknown
81987401,01-01 16:46:27:401,0.134277,-0.105469,1.06543,1.1875,35.9375,-151.812,8,9,17,-53,unknown
81987439,01-01 16:46:27:439,0.0454102,-0.120117,1.05811,14.1875,35.5625,-160.562,8,9,16,-53,unknown
81987499,01-01 16:46:27:499,0.0942383,-0.129395,1.04639,1.75,39.9375,-171.312,8,9,16,-53,unknown
81987549,01-01 16:46:27:549,0.0493164,-0.141602,1.02588,3.25,38.3125,-173.625,8,9,15,-53,unknown
81987609,01-01 16:46:27:609,0.0429688,-0.208984,1.00781,-5.25,36.6875,-174.062,8,9,15,-53,unknown
81987647,01-01 16:46:27:647,0.0302734,-0.279785,0.96582,-2.875,38.0625,-169.5,8,9,15,-53,unknown
81987692,01-01 16:46:27:692,0.0263672,-0.262207,0.957031,-2.0625,36.25,-164.938,8,9,14,-53,unknown
81987744,01-01 16:46:27:744,0.00341797,-0.29834,0.983398,-8.8125,38.5625,-158.5,8,9,14,-53,unknown
81987804,01-01 16:46:27:804,-0.00537109,-0.357422,0.949707,-11.5,39.3125,-154.625,8,9,13,-53,unknown
81987864,01-01 16:46:27:864,-0.0463867,-0.399902,0.946777,-10.1875,45.9375,-149.188,8,10,13,-53,unknown
81987909,01-01 16:46:27:909,-0.0566406,-0.422852,0.928223,-26.3125,51.875,-145.938,8,10,12,-53,unknown
81987947,01-01 16:46:27:947,-0.0595703,-0.442383,0.962402,-21.6875,50.6875,-135.875,8,10,12,-53,unknown
81988007,01-01 16:46:28:7,-0.135254,-0.521973,0.9375,2.125,39.0625,-121.812,7,10,12,-53,unknown
81988067,01-01 16:46:28:67,-0.149414,-0.563477,0.908203,24.875,23.1875,-101,7,9,11,-53,unknown
81988105,01-01 16:46:28:105,-0.226562,-0.612305,0.919434,26.375,14.6875,-84.3125,7,9,11,-53,unknown
81988164,01-01 16:46:28:164,-0.25,-0.612305,0.896484,28.125,3.6875,-54.25,7,9,11,-53,unknown
81988209,01-01 16:46:28:209,-0.241211,-0.617188,0.87793,9.875,3.1875,-28.25,7,9,11,-53,unknown
81988247,01-01 16:46:28:247,-0.240234,-0.650391,0.862305,1.5625,2.3125,-1.4375,7,9,11,-53,unknown
81988325,01-01 16:46:28:325,-0.22998,-0.614746,0.861328,-13.0625,-0.1875,48,7,9,11,-53,unknown
81988367,01-01 16:46:28:367,-0.205566,-0.588867,0.858398,-21.75,-5.1875,71.375,7,10,11,-53,unknown
81988404,01-01 16:46:28:404,-0.199219,-0.594727,0.869141,-25.3125,-10,95.4375,7,10,11,-53,unknown
81988464,01-01 16:46:28:464,-0.212402,-0.576172,0.898438,-22,-24,124.688,7,10,12,-53,unknown
81988527,01-01 16:46:28:527,-0.146973,-0.493652,0.903809,-19.625,-38.8125,149.188,7,10,12,-53,unknown
81988563,01-01 16:46:28:563,-0.123047,-0.506836,0.901855,-23.75,-50.75,158.562,7,10,12,-53,unknown
81988623,01-01 16:46:28:623,-0.115723,-0.472656,0.951172,-14.75,-63.375,175.562,7,10,13,-53,unknown
81988667,01-01 16:46:28:667,-0.109375,-0.467285,0.963867,-20.0625,-73.3125,186.75,7,10,13,-53,unknown
81988727,01-01 16:46:28:727,-0.046875,-0.48291,0.947266,-16.1875,-83.75,200.938,8,10,14,-53,unknown
81988764,01-01 16:46:28:764,-0.059082,-0.453125,1.00488,-3.6875,-94.75,217.625,8,10,14,-53,unknown
81988824,01-01 16:46:28:824,0.015625,-0.411133,1.05566,-5.1875,-80.4375,223.062,8,10,15,-53,unknown
81988884,01-01 16:46:28:884,0.147949,-0.38916,1.00293,-11.0625,-69.625,226,8,10,16,-53,unknown
81988925,01-01 16:46:28:925,0.181152,-0.303711,1.0249,-14.875,-54.375,217,8,9,16,-53,unknown
81988985,01-01 16:46:28:985,0.178711,-0.18457,1.05811,-2.5,-31.1875,183.438,8,9,17,-53,unknown
81989027,01-01 16:46:29:27,0.254883,-0.0751953,1.08594,-5,-9.625,138.812,8,9,17,-53,unknown
81989087,01-01 16:46:29:87,0.179688,-0.00146484,1.11426,1.875,-2.5,74.5625,8,9,0,-53,unknown
81989124,01-01 16:46:29:124,0.168945,0.019043,1.10205,4.8125,2.5625,18.625,8,9,0,-53,unknown
81989184,01-01 16:46:29:184,0.178711,0.0131836,1.10742,-1.0625,2.25,-52.5625,8,9,0,-53,unknown
81989244,01-01 16:46:29:244,0.164551,-0.141113,1.0376,2.1875,5.75,-104.562,8,9,17,-53,unknown
81989285,01-01 16:46:29:285,0.269043,-0.165039,1.01514,1.3125,13.3125,-131.75,8,9,17,-53,unknown
81989327,01-01 16:46:29:327,0.3125,-0.111328,1.07324,5.75,12.375,-149.375,8,9,17,-53,unknown
81989387,01-01 16:46:29:387,0.254395,-0.308594,1.08203,13.75,26.875,-178.375,8,9,16,-53,unknown
81989447,01-01 16:46:29:447,0.17041,-0.335449,1.06201,7.0625,35.5,-210.562,8,9,16,-53,unknown
81989484,01-01 16:46:29:484,0.111328,-0.38916,1.06445,16.875,50.5625,-228.188,8,9,15,-53,unknown
81989525,01-01 16:46:29:525,0.0839844,-0.442871,0.983398,14.1875,53.125,-238.5,8,9,15,-53,unknown
81989585,01-01 16:46:29:585,0.129883,-0.429199,1.00781,17.8125,58.1875,-235.562,8,9,14,-53,unknown
81989645,01-01 16:46:29:645,0.122559,-0.551758,0.960938,8.625,50.5625,-220.25,8,9,13,-53,unknown
81989705,01-01 16:46:29:705,0.000976562,-0.501953,0.932129,22.6875,43.5,-187.062,8,9,13,-53,unknown
81989748,01-01 16:46:29:748,-0.090332,-0.563965,0.915527,22.3125,30.875,-166.75,8,9,12,-53,unknown
81989785,01-01 16:46:29:785,-0.146973,-0.569336,0.906738,35.0625,7.9375,-140.625,8,9,12,-53,unknown
81989845,01-01 16:46:29:845,-0.197754,-0.550781,0.875,44.625,-33.5625,-105,8,9,12,-53,unknown
81989906,01-01 16:46:29:906,-0.0620117,-0.511719,0.847168,49.4375,-79.25,-68.1875,8,9,11,-53,unknown
81989944,01-01 16:46:29:944,0.0141602,-0.449707,0.877441,52.375,-114.875,-41.5625,8,8,11,-53,unknown
81990006,01-01 16:46:30:6,0.187012,-0.366211,0.905273,55.375,-161.062,-5.0625,8,7,11,-53,unknown
81990047,01-01 16:46:30:47,0.300781,-0.307617,0.9375,55.375,-188.312,13.375,8,6,11,-53,unknown
81990107,01-01 16:46:30:107,0.432617,-0.157227,1.02441,60.6875,-202.75,19.25,8,5,11,-53,unknown
81990146,01-01 16:46:30:146,0.717285,-0.118164,1.16846,67.25,-204,28.75,9,5,12,-53,unknown
81990206,01-01 16:46:30:206,1.26562,0.210938,0.832031,41.3125,-185.625,39.875,9,3,12,-53,unknown
81990266,01-01 16:46:30:266,1.24902,0.190918,0.608887,53.75,-168.875,33.125,9,2,12,-53,unknown
81990304,01-01 16:46:30:304,1.25342,0.390625,0.401367,86.0625,-162.25,6.3125,9,2,12,-53,unknown
81990364,01-01 16:46:30:364,1.24609,0.405273,0.311035,8.1875,-118.125,-23.5625,9,1,11,-53,unknown
81990407,01-01 16:46:30:407,1.38477,0.207031,0.119629,14.6875,-112.062,-45.625,10,1,10,-53,unknown
81990467,01-01 16:46:30:467,1.05518,0.255859,0.0405273,44,-58.75,-50.375,12,1,9,-53,unknown
81990506,01-01 16:46:30:506,0.865723,0.225586,0.0625,25.5625,-39.5625,-31.375,12,1,8,-53,unknown
81990566,01-01 16:46:30:566,0.686523,0.113281,0.0102539,34.0625,-13.5625,4,13,1,8,-53,unknown
81990603,01-01 16:46:30:603,0.418945,0.0825195,0.0385742,62.75,2.0625,23.125,13,1,8,-53,unknown
81990663,01-01 16:46:30:663,0.400391,-0.0102539,0.0644531,61.3125,19.375,51.0625,13,0,8,-53,unknown
81990723,01-01 16:46:30:723,0.473633,-0.226074,0.181152,51.6875,32.6875,58.5,12,0,10,-53,unknown
81990767,01-01 16:46:30:767,0.76416,-0.464844,0.19043,57.0625,32.5625,45.375,9,0,12,-53,unknown
81990829,01-01 16:46:30:829,1.2168,-0.0361328,-0.0219727,76.625,62.5,43.125,8,0,14,-53,unknown
81990866,01-01 16:46:30:866,1.12451,0.209473,0.0898438,-4.6875,100.812,64.8125,7,1,14,-53,unknown
81990926,01-01 16:46:30:926,1.27344,-0.166504,0.155762,-42.1875,131.188,94.9375,7,1,15,-53,unknown
81990986,01-01 16:46:30:986,1.04346,-0.169922,0.260254,-16,135.062,103.875,7,2,15,-53,unknown
81991030,01-01 16:46:31:30,0.916504,-0.253906,0.290039,-28.4375,122.812,95.375,7,3,15,-53,unknown
81991069,01-01 16:46:31:69,0.755371,-0.288086,0.3125,-21.25,107.312,82.1875,7,4,15,-53,unknown
81991129,01-01 16:46:31:129,0.730469,-0.367188,0.359375,3.1875,75.6875,38.6875,7,4,15,-53,unknown
81991189,01-01 16:46:31:189,0.92334,-0.349121,0.410645,-10.0625,23.0625,-21.625,7,4,15,-53,unknown
81991226,01-01 16:46:31:226,0.764648,-0.112305,0.386719,-53.3125,-14.375,-47.1875,7,4,15,-53,unknown
81991286,01-01 16:46:31:286,0.718262,-0.191895,0.402832,-58.875,-57.75,-86.375,7,3,14,-53,unknown
81991330,01-01 16:46:31:330,0.952148,-0.227539,0.269531,-27.125,-79.5,-127.062,7,3,14,-53,unknown
81991390,01-01 16:46:31:390,1.18994,-0.00390625,0.300293,-39.3125,-99.8125,-151.5,7,2,14,-53,unknown
81991429,01-01 16:46:31:429,1.20605,0.0786133,0.354004,-58.9375,-94.25,-147.625,7,1,13,-53,unknown
81991489,01-01 16:46:31:489,1.17139,-0.0302734,0.404785,-34,-76.125,-134.125,9,1,12,-53,unknown
81991526,01-01 16:46:31:526,1.09521,-0.119629,0.408691,-9.125,-75.5,-125.312,10,1,11,-53,unknown
81991585,01-01 16:46:31:585,0.944336,-0.138184,0.360352,4.875,-75.0625,-107.75,12,1,9,-53,unknown
81991646,01-01 16:46:31:646,0.83252,0.000976562,0.331055,3.0625,-50.75,-73.875,12,1,8,-53,unknown
81991690,01-01 16:46:31:690,0.776367,0.0229492,0.330078,-13.6875,-29.0625,-43.75,13,1,8,-53,unknown
81991750,01-01 16:46:31:750,0.764648,-0.0366211,0.333496,-1.25,-2.0625,8.9375,12,1,8,-53,unknown
81991789,01-01 16:46:31:789,0.859863,-0.0878906,0.321777,24.1875,15,44.1875,12,1,8,-53,unknown
81991849,01-01 16:46:31:849,1.02148,-0.0673828,0.303223,54.6875,44.0625,90.625,11,1,9,-53,unknown
81991892,01-01 16:46:31:892,1.04443,-0.0473633,0.257812,68.875,63.3125,113.25,10,1,11,-53,unknown
81991952,01-01 16:46:31:952,1.16992,-0.0776367,0.213379,81.625,95.4375,134.75,8,1,13,-53,unknown
81991991,01-01 16:46:31:991,1.33838,-0.0380859,0.145508,78.25,114.75,136.938,8,1,14,-53,unknown
81992057,01-01 16:46:32:57,1.10352,-0.134766,0.239258,3.5,129.938,130.688,7,3,14,-53,unknown
81992102,01-01 16:46:32:102,1.07324,-0.25293,0.260254,-16,126.688,116.812,7,3,14,-53,unknown
81992139,01-01 16:46:32:139,0.838867,-0.281738,0.370117,-19.625,111.625,105.875,7,4,15,-53,unknown
81992199,01-01 16:46:32:199,0.791016,-0.394043,0.350586,-12.875,69.1875,70.625,7,5,15,-53,unknown
81992259,01-01 16:46:32:259,0.729492,-0.340332,0.359375,7.4375,30.8125,29.4375,7,5,15,-53,unknown
81992296,01-01 16:46:32:296,0.752441,-0.320801,0.345703,-1.1875,1,-1.125,7,5,15,-53,unknown
81992357,01-01 16:46:32:357,0.768066,-0.340332,0.361816,-20.8125,-37.4375,-46.4375,7,4,15,-53,unknown
81992416,01-01 16:46:32:416,0.907227,-0.320312,0.352539,-16.375,-69.25,-93,7,4,15,-53,unknown
81992461,01-01 16:46:32:461,1.02002,-0.17334,0.324219,-31.75,-81.25,-119.25,7,3,14,-53,unknown
81992499,01-01 16:46:32:499,1.03125,-0.0952148,0.35791,-65.0625,-93.1875,-135.438,7,3,14,-53,unknown
81992559,01-01 16:46:32:559,1.22949,-0.150391,0.29834,-51.9375,-84.1875,-151.125,7,2,14,-53,unknown
81992619,01-01 16:46:32:619,1.20996,0.149902,0.290039,-24.625,-76.4375,-131.688,8,1,13,-53,unknown
81992657,01-01 16:46:32:657,1.20801,-0.081543,0.356934,-36.9375,-80.0625,-132.625,9,1,11,-53,unknown
81992717,01-01 16:46:32:717,1.09229,-0.0551758,0.40625,-7.3125,-76.75,-129.938,11,1,9,-53,unknown
81992754,01-01 16:46:32:754,0.890625,-0.0444336,0.405273,-7.9375,-69.5625,-118.062,12,1,8,-53,unknown
81992814,01-01 16:46:32:814,0.785156,-0.0791016,0.352051,-6.9375,-48.25,-91.5,13,1,7,-53,unknown
81992874,01-01 16:46:32:874,0.752441,0.0229492,0.299805,-12.1875,-16.25,-49.4375,13,2,7,-53,unknown
81992919,01-01 16:46:32:919,0.80127,-0.0175781,0.294434,-20.1875,-1.8125,-13.9375,13,2,7,-53,unknown
81992964,01-01 16:46:32:964,0.845215,-0.0390625,0.274902,13.25,13.625,29.5,13,2,8,-53,unknown
81993016,01-01 16:46:33:16,0.884766,0.0405273,0.277832,44.5625,41.1875,94.125,12,1,8,-53,unknown
81993076,01-01 16:46:33:76,0.98584,-0.00488281,0.280273,64.125,64.1875,139.312,11,1,10,-53,unknown
81993114,01-01 16:46:33:114,1.18604,-0.103027,0.343262,66.6875,75.1875,156.375,9,1,12,-53,unknown
81993174,01-01 16:46:33:174,1.38379,-0.00732422,0.181641,105.812,109.562,173.062,7,1,14,-53,unknown
81993219,01-01 16:46:33:219,1.29004,0.00585938,0.219238,95,136.938,176.625,7,2,14,-53,unknown
81993279,01-01 16:46:33:279,1.11963,-0.213379,0.313477,43.125,146.062,157.688,7,3,15,-53,unknown
81993317,01-01 16:46:33:317,1.02979,-0.357422,0.32959,-2.5,142.188,131.625,7,4,15,-53,unknown
81993377,01-01 16:46:33:377,0.829102,-0.434082,0.373047,-18.4375,113.312,99.0625,7,5,15,-53,unknown
81993416,01-01 16:46:33:416,0.740234,-0.39209,0.365234,-10.75,80.75,71.875,7,5,15,-53,unknown
81993475,01-01 16:46:33:475,0.655273,-0.330078,0.402344,3.5625,36.8125,32.6875,7,6,15,-53,unknown
81993535,01-01 16:46:33:535,0.647461,-0.350098,0.399902,2.875,-13.6875,-8.1875,7,5,15,-53,unknown
81993579,01-01 16:46:33:579,0.678711,-0.395996,0.402344,-6.75,-39.375,-41.1875,7,5,15,-53,unknown
81993616,01-01 16:46:33:616,0.700195,-0.390625,0.401855,-9.75,-65.25,-72.25,7,5,15,-53,unknown
81993677,01-01 16:46:33:677,0.852539,-0.360352,0.385742,-20.5,-96.3125,-122.938,7,4,15,-53,unknown
81993736,01-01 16:46:33:736,1.10254,-0.259277,0.359375,-33.5625,-116.188,-163.062,7,3,14,-53,unknown
81993777,01-01 16:46:33:777,1.15381,-0.0253906,0.342773,-54.1875,-117.812,-165.562,7,2,14,-53,unknown
81993837,01-01 16:46:33:837,1.27148,-0.0136719,0.26416,-55.5625,-99.5625,-155.188,8,1,13,-53,unknown
81993874,01-01 16:46:33:874,1.20703,0.0668945,0.232422,-14.125,-92.0625,-133.438,9,1,12,-53,unknown
81993934,01-01 16:46:33:934,1.3374,0.0454102,0.26416,67.375,-91.125,-84.125,11,0,10,-53,unknown
81993994,01-01 16:46:33:994,1.36377,0.157227,0.266113,81.5,-108.062,-30,13,0,8,-53,unknown
81994036,01-01 16:46:34:36,1.27734,-0.0239258,0.312988,32.375,-93.875,-4.875,14,1,7,-53,unknown
81994097,01-01 16:46:34:97,0.711914,-0.375,0.4375,8,-57.1875,17.125,15,0,6,-53,unknown
81994137,01-01 16:46:34:137,0.458984,-0.310547,0.483398,-4.625,-24.625,27.75,16,0,6,-53,unknown
81994196,01-01 16:46:34:196,0.271484,-0.297363,0.495605,-28.6875,36.125,40.0625,16,0,5,-53,unknown
81994233,01-01 16:46:34:233,0.298828,-0.342773,0.539551,-19,65.5625,58.1875,5,0,16,-53,unknown
81994294,01-01 16:46:34:294,0.655273,-0.321289,0.487305,7.5625,104.188,87.375,6,1,15,-53,unknown
81994353,01-01 16:46:34:353,1.11816,-0.44043,0.427246,37.9375,156,139.688,6,2,15,-53,unknown
81994397,01-01 16:46:34:397,2.26758,-0.760254,0.35498,86.3125,193.688,167.688,7,3,15,-53,unknown
81994457,01-01 16:46:34:457,2.66113,-0.416016,0.258789,38.1875,249.562,204.875,7,4,15,-53,unknown
81994496,01-01 16:46:34:496,1.76074,-0.601562,0.398926,-29.125,235.812,285.25,7,6,15,-53,unknown
81994556,01-01 16:46:34:556,0.724121,-0.645508,0.187988,17.125,184.25,242.75,7,8,15,-53,unknown
81994593,01-01 16:46:34:593,0.431152,-0.353027,0.0874023,36,126.188,165.312,7,9,15,-53,unknown
81994653,01-01 16:46:34:653,0.179688,-0.0405273,-0.144531,-122.062,-0.125,13.5,6,9,15,-53,unknown
81994699,01-01 16:46:34:699,0.162109,-0.0654297,-0.034668,-106.5,-39.8125,-62.9375,6,9,15,-53,unknown
81994759,01-01 16:46:34:759,0.24707,-0.194336,0.280762,-11,-67.5,-191.812,6,8,15,-53,unknown
81994796,01-01 16:46:34:796,0.515625,-0.549805,0.589844,10.75,-104.5,-304.312,6,7,15,-53,unknown
81994856,01-01 16:46:34:856,2.66797,-0.441406,1.31543,0.75,-240.25,-419.125,6,4,15,-53,unknown
81994900,01-01 16:46:34:900,3.31201,0.146484,1.19873,-71.3125,-184.188,-245.188,6,3,14,-53,unknown
81994960,01-01 16:46:34:960,1.22803,-1.16895,1.08154,97.9375,-171.812,-121.562,7,2,14,-53,unknown
81994999,01-01 16:46:34:999,0.371094,-0.530273,0.821289,59.1875,-156.688,-71.5625,7,1,14,-53,unknown
81995059,01-01 16:46:35:59,-0.26416,-0.410156,0.522461,98.875,-107.875,28.5,5,0,16,-53,unknown
81995096,01-01 16:46:35:96,-0.467773,-0.244141,0.291016,83.0625,-51.4375,49.6875,5,1,17,-53,unknown
81995156,01-01 16:46:35:156,-0.347656,-0.304688,0.20752,65.875,48.6875,51.9375,5,1,17,-53,unknown
81995216,01-01 16:46:35:216,0.0664062,-0.543945,0.319336,35.75,105.25,22.3125,6,2,16,-53,unknown
81995260,01-01 16:46:35:260,1.06982,-1.41113,0.453613,13.0625,161.438,32.9375,6,2,16,-53,unknown
81995320,01-01 16:46:35:320,3.13721,-0.856445,0.635254,-134.312,288.625,180.375,6,4,15,-53,unknown
81995359,01-01 16:46:35:359,1.83887,-1.00488,0.854492,-133.125,257,300.062,6,5,15,-53,unknown
81995419,01-01 16:46:35:419,1.23682,-0.593262,0.784668,80.875,136,286.625,6,7,15,-53,unknown
81995464,01-01 16:46:35:464,0.983398,-0.000488281,0.379883,198.25,69.1875,224.938,6,8,16,-53,unknown
81995516,01-01 16:46:35:516,0.393066,-0.0673828,-0.195801,-56.625,-1.375,115,6,9,16,-53,unknown
81995561,01-01 16:46:35:561,0.181641,0.0229492,-0.280762,-78.125,-32.25,26.625,6,9,16,-53,unknown
81995621,01-01 16:46:35:621,0.255371,-0.145508,0.0576172,5.8125,-51.6875,-150.875,6,8,16,-53,unknown
81995659,01-01 16:46:35:659,0.464355,-0.547852,0.364746,1.3125,-62.9375,-274.938,6,7,16,-53,unknown
81995719,01-01 16:46:35:719,2.41895,-0.252441,1.52734,-53.8125,-222,-495.938,6,5,15,-53,unknown
81995762,01-01 16:46:35:762,3.43555,0.694336,1.18359,-191.25,-220.25,-302.312,6,3,15,-53,unknown
81995822,01-01 16:46:35:822,1.42383,-1.19971,0.956543,166.688,-173.75,-153.562,7,2,14,-53,unknown
81995861,01-01 16:46:35:861,0.569336,-0.664062,0.756836,53.1875,-176.875,-115.25,7,1,14,-53,unknown
81995921,01-01 16:46:35:921,-0.187988,-0.458496,0.522949,55.75,-136.062,-4.5625,6,0,16,-53,unknown
81995981,01-01 16:46:35:981,-0.812012,-0.488281,0.379883,21.0625,-22.3125,15.4375,5,0,17,-53,unknown
81996019,01-01 16:46:36:19,-0.611816,-0.408203,0.36084,55.4375,49.625,28.5625,5,1,16,-53,unknown
81996079,01-01 16:46:36:79,0.348633,-1.2207,0.393066,18.5625,157.188,85,6,2,16,-53,unknown
81996139,01-01 16:46:36:139,2.61133,-0.923828,0.716309,22.8125,273,174.938,6,3,15,-53,unknown
81996182,01-01 16:46:36:182,2.7793,-1.02734,0.835938,-113.312,267.5,299.875,6,5,15,-53,unknown
81996221,01-01 16:46:36:221,2.12061,-0.734375,0.723145,-24.3125,211.625,337.312,6,6,15,-53,unknown
81996281,01-01 16:46:36:281,1.10205,-0.39209,0.566406,124.812,125,293.75,6,8,16,-53,unknown
81996341,01-01 16:46:36:341,0.482422,-0.0576172,-0.0219727,-5.375,34.25,174.188,6,9,16,-53,unknown
81996378,01-01 16:46:36:378,0.314453,-0.216797,-0.189941,-91.5,1.4375,85.625,6,9,16,-53,unknown
81996438,01-01 16:46:36:438,0.0703125,-0.360352,-0.0131836,-36.875,-10.375,-51.1875,6,9,16,-53,unknown
81996489,01-01 16:46:36:489,0.168945,-0.654297,0.3125,-7.5625,-19,-238.938,6,8,16,-53,unknown
81996534,01-01 16:46:36:534,0.373535,-0.669434,0.516602,2.0625,-60.125,-383.75,6,7,16,-53,unknown
81996587,01-01 16:46:36:587,2.68701,0.0332031,1.28906,-134.625,-177.375,-479.562,6,5,15,-53,unknown
81996647,01-01 16:46:36:647,2.75342,-0.604492,0.871582,21.625,-143.688,-238.125,6,3,14,-53,unknown
81996692,01-01 16:46:36:692,1.43604,-0.891113,0.950684,73.5625,-169.188,-162.312,6,2,14,-53,unknown
81996729,01-01 16:46:36:729,0.591309,-0.765625,0.677734,81.25,-172.312,-95.375,6,1,15,-53,unknown
81996789,01-01 16:46:36:789,-0.0966797,-0.461914,0.461426,80.9375,-141.125,-5.6875,5,0,16,-53,unknown
81996827,01-01 16:46:36:827,-0.591309,-0.335938,0.337402,17.75,-64,8.1875,4,0,17,-53,unknown
81996887,01-01 16:46:36:887,-0.685059,-0.47168,0.397949,27.0625,57.0625,30.1875,5,1,17,-53,unknown
81996946,01-01 16:46:36:946,0.524414,-0.991699,0.511719,9.875,151.875,83.3125,6,2,16,-53,unknown
81996992,01-01 16:46:36:992,2.6084,-1.3125,0.52002,-1,234.188,130.75,6,2,15,-53,unknown
81997038,01-01 16:46:37:38,2.78369,-0.994629,0.875,-64,281.5,241.062,6,4,15,-53,unknown
81997089,01-01 16:46:37:89,2.30664,-0.802246,0.952637,-3.875,215.625,361.938,6,6,15,-53,unknown
81997149,01-01 16:46:37:149,1.21973,-0.453125,0.451172,131.5,132.125,322.062,6,8,16,-53,unknown
81997190,01-01 16:46:37:190,0.76123,-0.244141,0.0732422,73.9375,82.3125,244.312,6,9,16,-53,unknown
81997247,01-01 16:46:37:247,0.213379,-0.0737305,-0.318848,-88.0625,0.75,115.812,6,10,16,-53,unknown
81997292,01-01 16:46:37:292,-0.00927734,-0.135742,-0.250977,-95.5,-10.75,-13.1875,6,10,16,-53,unknown
81997352,01-01 16:46:37:352,0.207031,-0.215332,0.220703,4.125,-29.5,-195.312,6,9,16,-53,unknown
81997389,01-01 16:46:37:389,0.473633,-0.653809,0.424316,-19.5,-66.8125,-347.812,6,8,16,-53,unknown
81997449,01-01 16:46:37:449,2.48877,-0.0117188,1.3457,-156.375,-227.812,-462.375,6,5,15,-53,unknown
